mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
OS04T0635900-01	2601	2118	1.0285	0.0835116045683	0.999962132061026
OS06T0610500-01	2052	387	0.916	0.0452917183143	0.0274784011092431
OS06T0207783-00	2196	213	1.0631	0.0616407417419	0.00718492272496656
OS04T0156000-00	2051	2049	1.149	0.0654770261121	0.999977869987419
OS03T0254000-01	3151	2751	1.2884	0.146536225894	0.999999799766031
OS01T0116200-01	2282	2133	0.8911	0.0817461213534	0.999981647980154
OS01T0510701-01	598	72	1.0324	0.0205546364965	0.0459601060583359
OS08T0531300-02	1634	225	0.712	-0.0650874393124	0.00248248681162835
OS07T0166100-01	2427	1827	1.022	0.0936143766942	0.99976592210686
OS04T0617200-01	625	102	1.2858	0.196469536279	0.600299154340726
OS12T0539700-04	3199	912	0.7361	0.0695450144116	0.153917400019275
OS02T0301650-00	908	435	0.4782	0.00972750828692	0.187206989959571
OS05T0365600-01	1838	1587	0.9873	0.0877485692157	0.999521257082748
OS11T0453550-01	447	300	0.4396	0.0129468565821	0.187167698887579
OS02T0788800-01	2140	972	0.9614	0.0935182250926	0.872669651312828
OS06T0707400-02	2025	921	0.8935	0.0141720449707	0.586815945280937
OS02T0566750-00	1872	294	1.0287	0.0432333764075	0.0210710845990173
OS11T0432301-00	643	264	0.7429	-0.0128959540093	0.0834834826948396
OS04T0388000-00	1485	1485	1.1502	0.0972308770751	0.999648431563007
OS08T0176900-01	1974	1170	1.2042	0.18910745106	0.997040030004734
OS10T0460900-00	1329	1146	0.8729	0.114528576355	0.996190088308701
OS10T0400800-02	1220	777	0.9316	0.0975710930442	0.926989532913713
OS10T0135300-01	1993	1221	1.0249	0.0925044805505	0.987513455343967
OS03T0104901-01	2617	249	0.8127	0.137982528792	0.010460935677068
OS07T0671000-00	396	318	1.2516	0.0676240437763	0.619684001396705
OS10T0181700-02	1174	195	1.1449	0.157789809808	0.28429084894051
OS06T0556150-00	1298	417	1.2708	0.155053756861	0.664635690238958
OS08T0541400-01	1136	786	0.7636	0.137382213578	0.96592445715308
OS01T0181000-00	1852	1788	1.0539	0.134225844781	0.999960136532483
OS08T0526150-00	1471	243	1.2848	0.124081087348	0.156755719673621
OS12T0258700-01	2016	1797	1.3284	0.127613080469	0.999952465747352
OS04T0529500-01	3546	2277	1.074	0.0802039496771	0.99990249320004
OS11T0652100-01	4639	4032	1.2491	0.103121778901	0.999999999617624
OS05T0206000-01	550	321	1.0777	0.134169155297	0.755972771620077
OS12T0441300-00	1128	1080	1.3029	0.0914867811469	0.995924047218006
OS01T0556400-01	1739	1143	0.967	0.125318835562	0.992156386230368
OS02T0110900-00	672	126	0.5506	0.0264113493493	0.0428729205956402
OS03T0266100-01	962	591	1.1877	0.133680441236	0.922336002410645
OS03T0116000-00	1286	1257	0.8588	0.0844143030211	0.997657956460137
OS07T0682400-02	2520	2049	1.2497	0.132215779532	0.999980489687014
OS08T0430700-02	1642	1188	0.9133	0.096966207637	0.99264774140763
OS06T0126250-00	2538	2538	1.3098	0.131434933277	0.999999655393695
OS04T0398500-01	1242	837	1.0865	0.133648091566	0.976954729488529
OS02T0282900-01	2718	1827	0.9971	0.075753968945	0.999350662389211
OS07T0507500-01	2106	1770	1.1135	0.151348820737	0.99994037957865
OS01T0114300-01	3392	966	0.9185	0.0396679870674	0.112837893699555
OS02T0824900-02	1742	759	1.1202	0.0945005691652	0.78147103936358
OS01T0915900-01	1491	846	1.1559	0.179063036945	0.983281401316025
OS11T0303600-01	1252	1125	1.2882	0.0848433187158	0.995713517672735
OS12T0472366-00	740	351	1.2698	0.101836243096	0.63380165333091
OS02T0216300-09	2898	636	1.1367	0.0850194489804	0.0670121787286423
OS05T0181650-00	736	333	0.8097	0.0391912332129	0.251514681186971
OS01T0832200-01	1076	699	0.9868	0.0782230675042	0.876274641400435
OS06T0174350-01	2877	927	0.7299	0.0817271222743	0.351546257661186
OS04T0666900-02	1259	753	1.1011	0.078550784893	0.888925159631908
OS11T0117500-01	1208	963	1.0532	0.157149395706	0.994733571052704
OS02T0719700-01	888	642	1.2812	0.135575013746	0.96045197610115
OS04T0559200-03	1578	1323	0.8867	0.0857119120979	0.997411261062276
OS01T0634600-00	1040	978	1.3002	0.109628718521	0.994373611918522
OS01T0924933-01	1586	1344	1.3064	0.129986145526	0.999294228507714
OS01T0969400-00	957	957	1.2884	0.13961205138	0.996674085578169
OS06T0475650-00	282	282	0.7268	0.0627012275871	0.473511766053611
OS06T0700601-00	1037	321	1.2179	0.0432934787194	0.188775226901546
OS09T0272500-01	1367	714	1.09	0.119181019542	0.899289751212986
OS01T0960800-01	846	342	1.1594	0.136704276367	0.672631127707477
OS07T0181000-02	1624	1257	1.1282	0.117480305542	0.997689762477009
OS10T0549900-01	2993	654	0.8193	0.048182662703	0.0256900404594124
OS04T0481300-01	1012	807	1.2884	0.148904450466	0.988940946805173
OS10T0162832-01	3113	1362	0.7785	0.0592927214878	0.888746961242455
OS01T0384800-01	817	354	1.2542	0.197746882453	0.883316156405146
OS04T0658400-00	1970	654	1.2602	0.127829695673	0.638221988059148
OS10T0521550-00	1152	255	1.2492	0.0812603658916	0.168723492080203
OS01T0159250-00	390	135	1.3064	0.101162936916	0.405735254606907
OS04T0623066-01	1873	1101	0.7605	0.0639144197282	0.949312687869319
OS12T0133700-00	1427	1071	0.8782	0.0826473988011	0.984805679145222
OS04T0530900-01	1570	1026	1.3212	0.101854609392	0.985201955540239
OS02T0557300-01	1819	702	0.9285	0.0856685146911	0.572637993776094
OS10T0153900-01	1242	981	1.3064	0.146116254125	0.99528607186212
OS05T0593150-00	664	123	1.1623	0.0969411162759	0.208098744461289
OS07T0492200-00	308	261	1.1713	0.125968450127	0.760455197945131
OS10T0577000-02	1283	987	0.9667	0.0524194498617	0.967136118874539
OS03T0596700-00	771	771	0.928	0.159081687239	0.990160470810728
OS03T0762700-01	1560	912	1.0225	0.0975256038604	0.949384630592099
OS12T0107500-01	847	348	1.2288	0.0932980193824	0.521311059039794
OS12T0133800-01	1255	753	1.2691	0.126547730499	0.955583317488079
OS09T0240200-01	1362	1008	1.1866	0.129410752328	0.99255821455954
OS08T0557800-01	2020	1530	1.3134	0.135096599181	0.999612330493746
OS09T0347401-00	198	57	0.9129	-0.00447894679087	0.0602416492584753
OS04T0628400-03	2915	2436	0.909	0.0710926994653	0.999992014256583
OS09T0498800-01	1717	1278	1.0628	0.0969493909727	0.996343814106284
OS01T0766400-01	1005	459	1.2522	0.167202971373	0.871920916704215
OS10T0572900-02	1139	603	0.8675	0.111471398987	0.814113719957331
OS09T0395600-02	1619	414	1.3002	0.155176640817	0.481586515520242
OS04T0580866-00	519	519	1.0126	0.141199353321	0.947839984786369
OS08T0320051-00	1249	357	0.9177	-0.0240106647953	0.0432325433078128
OS03T0415600-00	711	510	1.1736	0.0952193775287	0.849136520076807
OS03T0227000-01	3213	2694	1.0489	0.10049786483	0.999998978691389
OS04T0301500-01	1281	933	1.2888	0.142719445026	0.991748386609433
OS05T0235600-00	952	168	1.2432	0.164885841995	0.399706381096371
OS12T0280050-00	493	372	0.9317	0.106544210846	0.746118306384167
OS01T0899000-01	1691	1110	1.0846	0.0897367639011	0.984910315862708
OS02T0288100-01	1797	1665	1.3002	0.131006620766	0.999918639008211
OS09T0446700-00	453	261	1.2812	0.159573407226	0.816008085937508
OS05T0424100-00	1345	294	1.1654	0.126016167174	0.261336722688881
OS02T0572300-00	1257	1257	1.1722	0.146641981258	0.999436636067061
OS06T0126500-01	1790	1020	1.2096	0.148893436109	0.987029712663997
OS07T0483500-03	3401	3036	1.0794	0.0853387190767	0.999999880409403
OS05T0453300-01	2453	840	1.0295	0.111326616697	0.6131482698267
OS08T0367400-01	2378	339	0.7943	0.0660707211692	0.0110769962981201
OS01T0787600-01	1073	792	1.2668	0.136098222907	0.981743036352885
OS08T0390700-01	537	93	0.4409	-0.0912636248909	0.00559286990586128
OS03T0381300-01	1138	522	1.2075	0.179312576471	0.907990203035864
OS02T0178200-00	1785	1593	1.2529	0.12145786371	0.999823669795186
OS05T0464300-01	572	321	0.3743	0.00144929422732	0.135919928820803
OS07T0188233-01	3016	387	0.8113	0.0274687089853	0.0019116785184039
OS03T0758000-01	696	696	1.0653	0.155819813905	0.985806485087984
OS01T0764000-02	503	249	1.2109	0.0683797869883	0.410966578619238
OS04T0391500-01	1930	1413	1.3064	0.161553460373	0.999474627481276
OS09T0398300-01	1900	669	1.0166	0.157683697197	0.75885772795139
OS12T0135700-01	1466	573	1.3002	0.12453558772	0.745687182521309
OS08T0386300-01	843	360	1.0209	0.0783452726231	0.436726013547158
OS08T0442400-01	1866	1260	1.2176	0.172247008713	0.998560005717013
OS06T0198600-01	2509	291	0.8453	0.13111068232	0.0173868728617105
OS02T0236800-01	1228	981	1.3274	0.101166396614	0.990365205963298
OS04T0511500-00	555	294	1.242	0.172059956932	0.845310372418525
OS08T0481400-01	1409	810	1.2596	0.182507991531	0.984117127195554
OS01T0686800-01	1285	1005	1.2353	0.122897800365	0.993200869009621
OS01T0933500-00	442	384	1.2258	0.169844406288	0.934417598466797
OS01T0818200-01	3510	1839	1.161	0.119301754924	0.998432634236108
OS12T0273800-00	1267	1053	1.2176	0.167996087082	0.997937559029725
OS03T0158500-04	1269	804	1.2553	0.139553662305	0.975090973626408
OS07T0573450-00	1556	228	0.9484	-0.0073969799162	0.0101797882177051
OS06T0103800-01	2502	2259	0.9448	0.118092892321	0.999994427526683
OS11T0189900-00	729	729	0.79	0.0754365127923	0.942680635278356
OS02T0745800-01	1236	294	0.6355	0.0471319212757	0.0676383454337341
OS02T0226900-01	2281	1914	1.1528	0.0512157246876	0.999851738094274
OS03T0286800-01	1874	1434	0.9894	0.0737318583993	0.997662474171275
OS06T0194900-04	2132	1863	1.1999	0.103546478102	0.999938207033741
OS01T0240700-00	1236	1236	1.3274	0.122894513593	0.999169222867842
OS07T0576300-00	1408	336	1.2944	0.107056260691	0.259436639254971
OS05T0508300-01	1984	1353	0.8574	0.112715905491	0.996580345767358
OS03T0337550-00	1092	240	1.3346	0.230888388184	0.745286728897034
OS05T0531400-01	959	525	1.251	0.130296523564	0.874008457237999
OS02T0651300-02	1149	633	0.8001	0.106148123693	0.824535381511354
OS08T0283600-00	826	822	0.8767	0.00880088078818	0.906564066612441
OS03T0319100-01	1440	888	1.0242	0.0910363975184	0.948259117759379
OS01T0700500-02	1064	1011	1.2946	0.0942696407839	0.994065586726678
OS05T0296800-01	897	525	0.9813	0.116196400774	0.831109560344969
OS03T0223200-00	1149	1089	1.2516	0.133499962469	0.9979700479428
OS03T0281600-01	2729	2535	1.1173	0.115566096476	0.999999128226137
OS09T0462850-00	456	162	0.9572	-0.0604423016499	0.0318674381486064
OS01T0592900-02	3575	3045	0.8924	0.075071811749	0.999999762195949
OS03T0364400-02	1767	1344	1.1917	0.128369419945	0.99876125038049
OS03T0704400-01	2912	2226	1.1353	0.0814589773467	0.999969497671534
OS11T0280600-01	785	438	0.8498	0.0496693811076	0.469275995599729
OS03T0793900-00	645	357	1.3064	0.139055310152	0.817109295979485
OS04T0431700-01	3726	2919	0.79	0.0500709476071	0.99999837370764
OS09T0473650-01	685	156	1.2954	0.150688046889	0.483066477863426
OS08T0113900-01	636	327	1.3082	0.16945387502	0.857487750814188
OS03T0735000-02	620	261	1.1101	0.0965134211713	0.463055918055154
OS09T0249400-01	757	465	0.7574	0.0899803869414	0.684375023761196
OS03T0337500-00	2686	2604	0.98	0.084563477883	0.999999139165083
OS07T0130500-02	2359	444	0.7988	0.0571043996309	0.0234376802189953
OS11T0568600-01	1442	1125	1.1296	0.0958458317427	0.993567589147438
OS11T0148300-01	1548	1128	0.9446	0.104592739964	0.991780975831493
OS07T0211200-01	1330	1011	1.2296	0.118062677725	0.992143325399381
OS08T0519600-01	1882	1344	0.9848	0.128775088824	0.998045931012081
OS09T0421700-01	1238	987	1.0728	0.166611534301	0.996122471606079
OS07T0181000-03	1323	927	1.1227	0.114087677818	0.981923742293509
OS02T0135800-01	1396	918	1.082	0.124423505728	0.979913788691743
OS04T0470300-02	972	672	0.8153	0.0700391176418	0.843316874051837
OS12T0485800-01	787	444	1.1618	0.121816101944	0.809793951208614
OS09T0482600-02	1538	1314	1.2936	0.138450749045	0.999294193620916
OS10T0177400-02	1506	1047	0.981	0.0982405644241	0.984455709771251
OS04T0492300-01	4926	4152	0.9562	0.0761578863201	0.999999999415912
OS01T0840700-00	318	84	0.5223	-0.0311914171919	0.025885762900495
OS06T0146300-01	1685	612	0.6792	0.0981745322847	0.463348141347645
OS12T0546800-01	1171	873	1.1866	0.157219356499	0.991075068336302
OS03T0123600-01	1221	825	0.797	0.0984856132532	0.944120432611581
OS01T0303300-01	864	519	1.202	0.151325443666	0.919021566984792
OS07T0262800-01	2287	984	1.1848	0.0779599621002	0.833848146415714
OS02T0539100-01	2730	2409	0.8909	0.103318821552	0.999996240610186
OS10T0518300-01	1926	1419	1.228	0.0964591993532	0.998372698306214
OS09T0533100-01	2576	2094	1.0471	0.0857901549693	0.999958875133532
OS03T0112101-00	1401	1170	1.0385	0.0710181328896	0.993296007258004
OS05T0512100-00	821	531	1.1545	0.147577632327	0.925680887429711
OS01T0713200-01	1176	1017	1.3029	0.113750845162	0.994764545029841
OS02T0168600-01	1105	675	0.745	0.075769731323	0.806257240010784
OS04T0448300-02	1610	1365	1.3064	0.125525121111	0.999321706114148
OS01T0566100-01	1681	1191	0.9056	0.102414688854	0.992783028933867
OS10T0105900-00	966	966	1.2223	0.132498167171	0.996213520909935
OS03T0376100-01	1334	663	1.1007	0.0658824460681	0.719232909852659
OS03T0765100-01	813	528	0.7737	0.0665282167243	0.684199449165541
OS06T0561100-00	405	405	1.2786	0.12745618728	0.903616714470847
OS07T0454400-01	5029	3030	0.9976	0.0577469508751	0.999989614008978
OS04T0275950-01	1057	66	0.6814	0.0137081714515	0.00982463933980465
OS09T0473200-00	478	453	1.2482	0.100864314302	0.878266803736457
OS04T0450000-01	994	636	1.2264	0.189104805226	0.977202848316952
OS08T0276200-01	1217	1098	1.2116	0.126847343592	0.997425269097383
OS01T0144200-01	1056	657	0.9527	0.078075557633	0.835404452966254
OS03T0778100-03	990	711	1.3274	0.166706282278	0.983614643149446
OS07T0507300-02	2456	2055	1.0906	0.0929156033416	0.999963722007071
OS04T0534166-00	588	588	1.0893	0.0959059830993	0.930734452614008
OS01T0949500-01	1046	558	1.3064	0.140816266943	0.903307623575905
OS06T0127250-00	1805	540	1.2336	0.0811840674843	0.308361890005596
OS01T0829800-01	1739	1191	1.1274	0.130520442689	0.995821039431834
OS06T0103700-01	1292	1029	0.9393	0.0731196372443	0.982669746982504
OS01T0715201-01	644	417	0.5294	0.00231400036102	0.255339350332979
OS02T0265200-02	1821	744	1.2993	0.113279383787	0.810062305283056
OS02T0153400-00	3463	3192	0.9149	0.0709431742756	0.999999943051434
OS02T0230000-02	527	264	1.1542	0.110720272742	0.594413147218515
OS04T0495400-01	1864	1146	1.3464	0.149856608541	0.995222637658111
OS11T0109700-03	2049	1662	1.2967	0.133338271563	0.999853788649133
OS11T0224200-00	411	411	1.3064	0.156914147731	0.942952913660113
OS12T0135300-00	1284	1284	1.1017	0.112406080027	0.999076708559638
OS03T0636600-01	1748	615	1.2394	0.115559685458	0.632454134799798
OS11T0685500-00	1738	213	0.7452	-0.0172613702695	0.00411241390245462
OS02T0197900-01	1957	1056	0.8642	0.0622808272254	0.918826348713114
OS03T0216600-03	889	618	0.9363	0.0458005871369	0.755700006849854
OS05T0519700-01	3163	2739	1.2672	0.128279654076	0.999999682565396
OS04T0519900-01	940	513	0.8736	0.0680945601502	0.614592123684784
OS01T0549250-01	422	132	0.6757	-0.0769044988077	0.015941587106491
OS07T0513600-00	972	972	0.9116	0.0583643382164	0.982841111668678
OS12T0227050-00	1119	225	1.2327	0.0816028814267	0.145128204232643
OS12T0612700-02	999	729	1.09	0.128948770144	0.966259817046586
OS10T0530900-03	623	441	1.2692	0.150835729079	0.91764673842182
OS01T0978100-03	1561	1185	1.1265	0.0963246653653	0.994822037215498
OS09T0327000-00	863	807	1.3064	0.157598694059	0.993393721884164
OS08T0337601-00	3174	792	1.0302	0.0536867270142	0.0667752401059976
OS11T0158300-01	2744	588	1.2316	0.123572427555	0.128493380336385
OS02T0147700-03	982	582	0.9576	0.104651628802	0.837820076731635
OS10T0557600-00	870	354	1.2388	0.179353048988	0.827518180959532
OS05T0353200-00	1829	321	0.8746	0.0334538884341	0.0213847458626247
OS02T0631100-01	753	360	1.2924	0.160150044947	0.834080549491706
OS06T0163200-01	1231	1074	1.0435	0.104397153356	0.994445271967327
OS01T0729950-00	1999	282	1.2258	0.110892576801	0.0523963518083832
OS03T0137400-02	2626	2379	1.2138	0.090757454956	0.999996531883806
OS01T0787400-01	1044	438	1.072	0.135071776369	0.717901605985788
OS07T0222000-01	653	447	1.1737	0.176594105526	0.939562428632731
OS07T0656400-01	2575	2193	1.1267	0.0726432864611	0.999978894103311
OS12T0428200-00	791	783	0.5933	0.0328086602743	0.898907598394495
OS11T0167500-00	1003	903	0.7892	0.0605986539504	0.965456717797524
OS05T0131100-01	1173	813	0.6497	0.115679321934	0.952654931908971
OS06T0296450-00	762	222	0.9201	0.0579317380401	0.161781605990695
OS01T0327250-00	941	279	1.2848	0.0977147266664	0.358911595451869
OS12T0611700-01	663	195	1.0365	0.138449407012	0.464514118158558
OS04T0376000-01	577	372	1.2421	0.122125623953	0.807223317604653
OS06T0658000-00	552	552	0.8666	0.0859055678402	0.881784005235974
OS08T0556600-01	542	273	0.8051	0.191785050309	0.816456026016317
OS03T0227800-02	1385	234	0.719	0.0166220067903	0.0194541457821626
OS06T0642200-00	1473	1473	1.2391	0.083264231971	0.999558115317075
OS12T0635700-01	1164	885	1.2119	0.111448885383	0.983084005802093
OS03T0264700-01	1668	1446	0.9669	0.103039896622	0.999197818711262
OS08T0399900-01	1499	678	0.8248	0.0881313591749	0.690205526698999
OS01T0800900-01	938	762	1.282	0.111671313307	0.974713679892493
OS03T0265400-02	1227	972	1.2993	0.13636210568	0.994174535035013
OS04T0204900-00	435	435	0.6118	0.0936091969451	0.771902579757783
OS03T0746800-01	1707	1308	0.971	0.0896345860443	0.996560180668311
OS02T0668100-03	1638	1029	1.3169	0.123317728014	0.98818526248329
OS05T0591800-00	1157	780	0.9893	0.0663776309725	0.903155849786717
OS09T0522200-01	920	717	1.2258	0.128833143245	0.972515408723596
OS10T0101100-01	1837	1383	0.9947	0.0919314355403	0.997625813359348
OS03T0293500-01	1331	1161	1.3526	0.108605438146	0.997588857569802
OS09T0333500-01	2583	915	1.0322	0.035219512021	0.369544378743399
OS02T0800400-01	673	384	1.1684	0.113074069322	0.746462651556418
OS03T0133100-01	696	348	1.2334	0.134494338904	0.760591069778194
OS03T0269300-01	1849	1707	1.0059	0.110705963542	0.99987905668492
OS02T0276500-01	1993	1413	0.713	0.0816701306075	0.995857804525928
OS05T0170200-01	504	390	1.0013	0.151092763427	0.883918105246383
OS05T0212900-00	1179	1179	1.1178	0.112136419915	0.998306476787712
OS12T0608500-01	2205	2064	1.1951	0.118408280934	0.999989121784161
OS08T0545800-01	666	471	1.1779	0.103731826131	0.840631363461767
OS02T0195533-00	681	396	1.2778	0.0850150799675	0.685351632935673
OS04T0111250-01	1343	747	1.031	0.0542854244241	0.794023350413677
OS01T0856800-02	712	429	1.261	0.110197650918	0.801321651554547
OS08T0450800-02	2090	1338	0.8061	0.0649458160161	0.988239911846858
OS07T0618500-01	2073	1569	1.029	0.0802538800885	0.998938414282098
OS09T0104200-01	2790	555	0.6619	0.0401696867371	0.0140139852702553
OS03T0194500-01	917	612	0.7857	0.135706358216	0.918300280191679
OS10T0377500-00	2329	828	1.1407	0.0995298112932	0.635423245575245
OS03T0402000-01	993	564	1.2703	0.104375984938	0.852015854960976
OS03T0243200-01	3000	702	0.7703	0.0385526876152	0.0302792877726339
OS03T0655300-00	620	480	1.0462	0.149379105842	0.924810766923012
OS02T0752000-01	1547	1137	1.0255	0.125899672138	0.995083968541856
OS04T0525600-02	1014	780	1.2989	0.0837509464421	0.959138275635981
OS01T0178400-01	845	507	1.0889	0.104347298833	0.812114702570019
OS10T0485600-00	5198	4716	0.7825	0.0600796350539	0.999999999983626
OS08T0405700-01	1070	618	1.2542	0.137291060495	0.928526642120603
OS05T0127233-00	472	45	1.077	-0.030327247993	0.0220973295552943
OS03T0141000-01	2004	300	1.188	0.104607659296	0.0520963984213613
OS07T0432566-00	240	240	1.2203	0.0942145147384	0.655367777352395
OS01T0272901-00	435	339	0.6759	0.0728291476506	0.532070075629877
OS11T0152025-00	451	441	1.202	0.176276726802	0.960625046750951
OS08T0360400-00	1569	606	0.8496	0.00827153782245	0.212660288803778
OS03T0698900-01	1335	774	0.7078	0.040994148378	0.743709204467769
OS04T0438400-01	1477	522	0.598	0.0707382025724	0.280442702487801
OS12T0166500-01	4121	1398	1.0067	0.0780823514482	0.625970522255565
OS09T0572200-02	1683	1662	1.0732	0.103431881985	0.999874066418952
OS08T0525900-01	2155	171	0.6176	0.0538283246559	0.00326143030540629
OS08T0127800-02	1002	774	1.0257	0.167190691883	0.986836626728821
OS10T0395000-01	1408	1170	1.2634	0.106971463103	0.997001196795727
OS04T0115700-02	2875	420	0.9006	0.045109148661	0.00514114319234416
OS06T0625200-00	1939	1893	1.3421	0.121566742181	0.999980363664382
OS09T0420900-01	2504	1857	0.9938	0.0944352888029	0.999778004766548
OS10T0560000-02	329	150	0.6834	-0.0774143031398	0.0228649673283737
OS09T0402300-01	1437	672	1.1843	0.0734669803291	0.72665310132948
OS05T0512301-00	779	363	1.1992	0.108423635194	0.646397005323034
OS05T0542732-00	694	336	1.0306	0.125984833671	0.674517162832011
OS01T0973400-01	1445	1194	1.0225	0.0923825078554	0.995698085167818
OS12T0104400-01	1809	1158	1.1955	0.0912293542136	0.988137111598763
OS04T0574100-01	2066	1425	1.1917	0.11439372967	0.998359494214563
OS03T0695600-03	925	639	1.1909	0.121552014003	0.940093058096689
OS11T0572301-01	3134	2757	0.7868	0.0671582944792	0.999998863940964
OS04T0566900-01	3863	1050	0.9365	0.0404039154242	0.0788838298650636
OS08T0484500-01	1745	1518	1.078	0.107856136796	0.999558115541593
OS04T0505700-01	1485	564	0.9118	0.126413417663	0.652726658736883
OS08T0422300-01	777	306	1.1244	0.0172266345903	0.182645930885011
OS12T0517200-01	2003	339	1.1604	0.120661523461	0.0889639175079036
OS07T0112400-00	1491	1491	1.3478	0.124759027462	0.999823669406233
OS04T0137500-00	680	393	1.2853	0.0763134322833	0.648730603056491
OS07T0694700-01	1110	756	1.218	0.109156149255	0.956555207254231
OS12T0563600-03	1045	612	1.2888	0.171601290746	0.960664891587
OS05T0147150-01	779	597	1.0923	0.160301918128	0.965382120908175
OS08T0490700-01	1575	1263	1.1835	0.168862720225	0.999229568989321
OS03T0824400-01	1127	732	1.1055	0.0768310973651	0.899739127079054
OS11T0512800-01	751	336	0.7895	0.098633322152	0.475374893248403
OS06T0568200-01	1939	1467	1.0687	0.102143941263	0.998813616479843
OS12T0405100-01	2123	1365	0.9963	0.057049388345	0.990196664579832
OS03T0135700-02	1382	1065	1.2176	0.160707414621	0.997220207530528
OS09T0560000-01	3034	2502	1.1945	0.0875922307536	0.999996442839317
OS01T0226666-00	1262	399	1.077	0.143517687724	0.560761289780036
OS05T0126200-01	858	579	1.1092	0.165404242474	0.956695061105098
OS04T0112533-01	6040	213	0.6794	0.139501125498	2.10688031543449e-06
OS08T0483200-01	3166	810	1.0179	0.0907781497182	0.136616181088505
OS11T0109933-01	3529	2613	1.006	0.0884583116971	0.999994599846202
OS04T0129500-01	3675	3096	0.8365	0.0909419146888	0.999999841369995
OS02T0297066-00	552	522	1.3064	0.0887061493311	0.901565910028657
OS12T0636200-01	3028	1944	1.1295	0.119576471524	0.999784804223187
OS10T0502300-00	703	276	0.9076	0.0965112779961	0.399459433320456
OS03T0636800-02	2479	1293	0.9712	0.0904667728798	0.976492673971119
OS11T0191300-02	3049	2706	0.8874	0.0690864426552	0.999998752590798
OS10T0565100-00	1529	1374	0.6987	0.0713323651751	0.997696971501079
OS04T0543500-00	380	117	1.2514	0.110464553799	0.401964233433872
OS01T0685400-01	1003	606	1.3022	0.122542172539	0.917966068880666
OS11T0676100-00	1275	1275	0.9593	0.046581391897	0.996569225364451
OS06T0297500-00	1292	549	1.0936	0.117870087378	0.72829409154913
OS03T0816700-01	820	636	1.3038	0.106804598134	0.944182531307536
OS02T0207500-01	582	243	0.5213	0.00411783853246	0.0881749964809918
OS03T0764500-01	436	129	0.7168	-0.0247563663138	0.0374402959346694
OS08T0461000-01	1774	840	1.1608	0.097955742225	0.876939360404366
OS02T0586000-01	689	285	1.096	0.128922265021	0.605918262757194
OS03T0734100-01	509	249	1.2778	0.128917230779	0.674278927049166
OS11T0492500-00	1077	1077	0.832	0.0580036794547	0.989909675711715
OS03T0583000-00	1443	198	0.5349	0.0109904293071	0.00974496816507758
OS09T0263972-00	614	306	1.2272	0.0861888791044	0.541927369231406
OS03T0626800-01	1492	678	1.1896	0.0577614838699	0.652867811019373
OS02T0156500-01	1258	297	0.9145	0.102878145787	0.192123967915647
OS02T0829200-01	1806	1437	1.0033	0.0776146045368	0.998206962353455
OS09T0503700-01	1900	738	0.6915	0.0296250090473	0.313531244191258
OS05T0153200-01	2388	1854	1.238	0.113649437189	0.999900796414913
OS04T0558400-01	1685	1287	0.859	0.076216352474	0.994589967890067
OS01T0760701-00	993	384	0.5641	0.010309937573	0.118989424768212
OS06T0141133-00	1399	525	1.3098	0.114278858202	0.661754253670199
OS01T0153700-01	1788	1377	0.8146	0.111523313389	0.998127080116435
OS02T0101100-01	1993	1560	1.0067	0.0903801918578	0.999188680226304
OS01T0894000-01	2530	2202	0.7714	0.0529142822914	0.999965722651361
OS01T0957000-01	2212	1599	0.7846	0.0948320687344	0.998876415922774
OS04T0653100-01	924	924	0.9492	0.0827538210483	0.985504476626384
OS03T0760100-00	1508	648	0.7575	0.14169785136	0.800676759184333
OS06T0472950-00	635	201	1.2668	0.0777345451231	0.297873725892239
OS02T0631700-01	444	444	1.2484	0.142714070535	0.937135064834479
OS04T0266400-01	2091	942	1.0737	0.107968106974	0.895210654494843
OS03T0823550-00	1557	1200	1.2492	0.161046261691	0.998663777591417
OS02T0590800-00	1808	1512	0.8418	0.108288130511	0.99933489131663
OS03T0596101-01	2322	327	1.2752	0.138987153282	0.0594004536689195
OS02T0632150-00	868	240	0.8752	0.0463506178676	0.120423568014796
OS03T0807700-01	1396	1182	1.3274	0.147298158922	0.998753242876792
OS07T0523200-00	258	33	0.9304	-0.0239174356089	0.0321159389846982
OS03T0416300-01	1799	1377	0.5675	0.0495295159165	0.993032698093277
OS09T0458900-01	639	297	1.137	0.172550369834	0.807739038875898
OS03T0103800-01	2384	1110	1.0291	0.0723791656619	0.898791470079127
OS03T0286500-01	1378	933	1.2917	0.127984331989	0.986721418446296
OS11T0546000-01	2413	1815	1.1611	0.0909314479979	0.999769663746573
OS11T0250900-00	376	162	0.9334	0.07469600347	0.284217396056698
OS03T0113100-02	1279	831	1.1709	0.117279538946	0.967892438454297
OS01T0858200-01	1564	408	0.4978	0.0112003556601	0.0389670094519371
OS09T0368400-00	1375	387	1.3032	0.11309904959	0.392321919595849
OS05T0333600-01	1697	402	0.7966	0.0491554332482	0.0664008203374618
OS04T0401700-01	2932	2379	1.3134	0.121820996251	0.999996163144893
OS05T0277100-00	574	90	1.2224	0.0170426722303	0.0622232351703923
OS02T0723400-02	1003	618	1.0198	0.151333696443	0.939849091904748
OS12T0116400-00	1011	669	1.0849	0.105059787696	0.918017586584508
OS09T0528500-00	1672	936	1.2586	0.114456149562	0.966819822041962
